local_timestamp,game,home_team,away_team,sportsbook,outcome_name,outcome_target,outcome_line,outcome_over_under,odds,link
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,12.5,,-575,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P1250_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-11.5,,303,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N1150_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,11.5,,-479,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P1150_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,1.5,,-103,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P150_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-10.5,,262,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N1050_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-9.5,,224,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N950_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,9.5,,-330,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P950_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-8.5,,190,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N850_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,8.5,,-271,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P850_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-7.5,,163,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N750_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,7.5,,-228,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P750_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-6.5,,144,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N650_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,6.5,,-199,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P650_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-5.5,,129,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N550_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,5.5,,-177,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P550_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-4.5,,115,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N450_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,4.5,,-157,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P450_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,American Eagles,-3.5,,102,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812N350_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,3.5,,-139,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P350_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Spread,Colgate Raiders,10.5,,-399,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0HC83077812P1050_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,betonline,Spread,American Eagles,-2,,-110,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,betonline,Spread,Colgate Raiders,2,,-110,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,147.5,U,108,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,147.5,O,-142,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,148,U,103,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,148,O,-135,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,148.5,U,-102,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,148.5,O,-128,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,149,U,-108,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,149.5,U,-112,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,betmgm,Total,,148.5,U,-110,https://www.on.betmgm.ca/en/sports/events/18880727?options=18880727-1443730444--233949184&type=Single
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,betmgm,Total,,148.5,O,-110,https://www.on.betmgm.ca/en/sports/events/18880727?options=18880727-1443730444--233949185&type=Single
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,149,O,-121,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,149.5,O,-112,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,150,U,-121,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,150,O,-107,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,150.5,U,-128,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,150.5,O,-102,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,151,U,-135,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,151,O,104,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,151.5,U,-142,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,pinnacle,Total,,151.5,O,109,
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,156.5,U,-238,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15650_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,156.5,O,180,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15650_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,155.5,U,-215,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15550_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,155.5,O,165,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15550_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,154.5,U,-188,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15450_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,154.5,O,145,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15450_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,153.5,U,-175,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15350_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,153.5,O,135,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15350_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,152.5,U,-154,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15250_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,152.5,O,120,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15250_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,151.5,U,-140,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15150_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,151.5,O,110,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15150_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,150.5,U,-125,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15050_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,150.5,O,-105,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15050_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,157.5,O,200,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15750_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,148.5,U,-105,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14850_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,147.5,U,110,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14750_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,147.5,O,-140,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14750_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,146.5,U,124,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14650_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,146.5,O,-160,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14650_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,145.5,U,130,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14550_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,145.5,O,-166,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14550_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,144.5,U,145,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14450_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,144.5,O,-188,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14450_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,143.5,U,160,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14350_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,143.5,O,-210,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14350_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,142.5,U,180,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14250_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,142.5,O,-238,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14250_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,141.5,U,200,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U14150_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,141.5,O,-270,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14150_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,148.5,O,-125,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O14850_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,157.5,U,-270,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15750_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,158.5,U,-280,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U15850_3
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,158.5,O,210,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812O15850_1
1/21/26 11:48,"American Eagles vs Colgate Raiders, 2026-01-21, 07",American Eagles,Colgate Raiders,draftkings,Total,,161.5,U,-410,https://sportsbook.draftkings.com/event/colgate-%40-american/33499342?outcomes=0OU83077812U16150_3
